input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,tech_,lines,cdn,tls_expired
00000-okta-idp-gateway-api.gateway.production.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-gateway-api.gateway.production.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.31,Amazon Web Services,20,True,
00000-okta-idp-internet-api.internetcvs.promo.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-internet-api.internetcvs.promo.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.78,Amazon Web Services,20,True,
00000-okta-idp-legacypcvirt00500066.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-legacypcvirt00500066.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.114,Amazon Web Services,20,True,
00000-okta-idp-prod1hosting234staging.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-prod1hosting234staging.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.78,Amazon Web Services,20,True,
00000-okta-idp-production-town.sso.app-westci.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-production-town.sso.app-westci.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.31,Amazon Web Services,20,True,
00000-okta-idp-production-town.sso.gw-app-west.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-production-town.sso.gw-app-west.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.76,Amazon Web Services,20,True,
00000-okta-idp-support-api-administrator.aptest.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support-api-administrator.aptest.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.76,Amazon Web Services,20,True,
00000-okta-idp-support-api-administrator.web2test.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support-api-administrator.web2test.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.78,Amazon Web Services,20,True,
00000-okta-idp-support-api.mobile.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support-api.mobile.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.31,Amazon Web Services,20,True,
00000-okta-idp-support-api.opspromo.global.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support-api.opspromo.global.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.114,Amazon Web Services,20,True,
00000-okta-idp-support-api.promo.home.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support-api.promo.home.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.76,Amazon Web Services,20,True,
00000-okta-idp-support-api.promo.web.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support-api.promo.web.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.78,Amazon Web Services,20,True,
00000-okta-idp-support-api.secure.global.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support-api.secure.global.claiming.com.au:80,http,CloudFront,text/html,GET,18.173.233.39,Amazon Web Services,20,True,
00000-okta-idp-support-api.support.log.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support-api.support.log.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.78,Amazon Web Services,20,True,
00000-okta-idp-support-api.support.production.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support-api.support.production.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.76,Amazon Web Services,20,True,
00000-okta-idp-support-api.support.stage.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support-api.support.stage.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.31,Amazon Web Services,20,True,
00000-okta-idp-support-api.test1.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support-api.test1.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.114,Amazon Web Services,20,True,
00000-okta-idp-support-mail.api.auth.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support-mail.api.auth.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.31,Amazon Web Services,20,True,
00000-okta-idp-support-net.old.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support-net.old.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.31,Amazon Web Services,20,True,
00000-okta-idp-support.api.auth-sandbox-bucket.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support.api.auth-sandbox-bucket.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.78,Amazon Web Services,20,True,
00000-okta-idp-support.api.auth.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support.api.auth.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.114,Amazon Web Services,20,True,
00000-okta-idp-support.api.auth.ftp-ns.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support.api.auth.ftp-ns.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.76,Amazon Web Services,20,True,
00000-okta-idp-support.api.device2064563.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support.api.device2064563.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.78,Amazon Web Services,20,True,
00000-okta-idp-support.cloudfront.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support.cloudfront.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.78,Amazon Web Services,20,True,
00000-okta-idp-support.helpdesk.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support.helpdesk.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.114,Amazon Web Services,20,True,
00000-okta-idp-support.internal.api.auth.ftp-ns.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support.internal.api.auth.ftp-ns.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.76,Amazon Web Services,20,True,
00000-okta-idp-support.redir-api.ghcpi.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-support.redir-api.ghcpi.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.114,Amazon Web Services,20,True,
00000-okta-idp-supportcert.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-supportcert.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.78,Amazon Web Services,20,True,
00000-okta-idp-webconf.231.ns.e.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-webconf.231.ns.e.claiming.com.au:80,http,CloudFront,text/html,GET,18.66.15.117,Amazon Web Services,20,True,
00000-okta-idp-www-api.www.promo.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp-www-api.www.promo.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.114,Amazon Web Services,20,True,
00000-okta-idp.administration.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp.administration.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.31,Amazon Web Services,20,True,
00000-okta-idp.main.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://00000-okta-idp.main.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.76,Amazon Web Services,20,True,
15-okta.comcc.employee-specialsurvey.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://15-okta.comcc.employee-specialsurvey.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.114,Amazon Web Services,20,True,
1debit.4ba16751-testnoexistdomain-bcc738dc-this-exist.panel.docker-okta.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://1debit.4ba16751-testnoexistdomain-bcc738dc-this-exist.panel.docker-okta.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.76,Amazon Web Services,20,True,
237-00000-okta-idp-supportidpsvc.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://237-00000-okta-idp-supportidpsvc.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.31,Amazon Web Services,20,True,
246.okta.sandboxlandingpagespreview.com.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://246.okta.sandboxlandingpagespreview.com.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.78,Amazon Web Services,20,True,
account.okta-wiskey-orchestratortech-private.production.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://account.okta-wiskey-orchestratortech-private.production.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.78,Amazon Web Services,20,True,
admin-portal.api.plat-qa.test.lanternpay.com,,,23,admin-portal.api.plat-qa.test.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=admin-portal.api.plat-qa.test.lanternpay.com,admin-portal.api.plat-qa.test.lanternpay.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,admin-portal.api.plat-qa.test.lanternpay.com,443,https://admin-portal.api.plat-qa.test.lanternpay.com:443,https,,application/json,GET,3.104.9.21,,1,,
admin-portal.api.sandbox.lanternpay.com,,,23,admin-portal.api.sandbox.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=admin-portal.api.sandbox.lanternpay.com,admin-portal.api.sandbox.lanternpay.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,admin-portal.api.sandbox.lanternpay.com,443,https://admin-portal.api.sandbox.lanternpay.com:443,https,,application/json,GET,13.237.70.244,,1,,
admin-portal.api.tac.lanternpay.com,,,23,admin-portal.api.tac.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=admin-portal.api.tac.lanternpay.com,admin-portal.api.tac.lanternpay.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,admin-portal.api.tac.lanternpay.com,443,https://admin-portal.api.tac.lanternpay.com:443,https,,application/json,GET,52.65.213.4,,1,,
adnan-oktar.portal.staging.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://adnan-oktar.portal.staging.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.31,Amazon Web Services,20,True,
adv00000-okta-idp-supportidpsvc.claiming.com.au,ERROR: The request could not be satisfied,,915,,,,,,,,,,,,,,80,http://adv00000-okta-idp-supportidpsvc.claiming.com.au:80,http,CloudFront,text/html,GET,13.32.99.78,Amazon Web Services,20,True,
advantedge.com.au,Home,,25835,www.advantedge.com.au,443,tls13,TLS_AES_256_GCM_SHA384,2022-10-18T05:22:52Z,"CN=nabgroup.com, serialNumber=004 044 937, businessCategory=Private Organization, O=National Australia Bank Limited, jurisdictionCountry=AU, L=Docklands, ST=Victoria, C=AU, businessCategory=Private Organization, jurisdictionCountry=AU",nabgroup.com,National Australia Bank Limited,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",ctls,www.advantedge.com.au,443,https://advantedge.com.au:443,https,,text/html,GET,13.54.206.94,Java,482,,
afl.nab.com.au,Wrong page - NAB,,142379,www.nab.com.au,443,tls13,TLS_AES_256_GCM_SHA384,2022-09-28T04:58:10Z,"CN=www.nab.com.au, serialNumber=004 044 937, businessCategory=Private Organization, O=National Australia Bank Limited, jurisdictionCountry=AU, L=Docklands, ST=Victoria, C=AU, businessCategory=Private Organization, jurisdictionCountry=AU",www.nab.com.au,National Australia Bank Limited,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",ctls,www.nab.com.au,443,https://afl.nab.com.au:443,https,AkamaiNetStorage,text/html,GET,104.102.23.194,Java,2195,,
air.claiming.com.au,Claiming.com.au AIR API V2.0,,43326,air.claiming.com.au,443,tls13,TLS_AES_256_GCM_SHA384,2023-04-03T22:38:06Z,CN=air.claiming.com.au,air.claiming.com.au,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,air.claiming.com.au,443,https://air.claiming.com.au:443,https,nginx,text/html,GET,75.101.167.250,Nginx,51,,
albecs.acceptance.test.lanternpay.com,403 Forbidden,,118,albecs.acceptance.test.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,CN=albecs.acceptance.test.lanternpay.com,albecs.acceptance.test.lanternpay.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,albecs.acceptance.test.lanternpay.com,443,https://albecs.acceptance.test.lanternpay.com:443,https,awselb/2.0,text/html,GET,54.79.98.237,,7,,
albecs.integration.test.lanternpay.com,403 Forbidden,,118,albecs.integration.test.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=albecs.integration.test.lanternpay.com,albecs.integration.test.lanternpay.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,albecs.integration.test.lanternpay.com,443,https://albecs.integration.test.lanternpay.com:443,https,awselb/2.0,text/html,GET,3.105.58.7,,7,,
albecs.lanternpay.com,403 Forbidden,,118,albecs.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=albecs.lanternpay.com,albecs.lanternpay.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,albecs.lanternpay.com,443,https://albecs.lanternpay.com:443,https,awselb/2.0,text/html,GET,13.210.38.184,,7,,
albecs.plat-qa.test.lanternpay.com,403 Forbidden,,118,albecs.plat-qa.test.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=albecs.plat-qa.test.lanternpay.com,albecs.plat-qa.test.lanternpay.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,albecs.plat-qa.test.lanternpay.com,443,https://albecs.plat-qa.test.lanternpay.com:443,https,awselb/2.0,text/html,GET,13.54.239.186,,7,,
albecs.sandbox.lanternpay.com,403 Forbidden,,520,albecs.sandbox.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=albecs.sandbox.lanternpay.com,albecs.sandbox.lanternpay.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,albecs.sandbox.lanternpay.com,443,https://albecs.sandbox.lanternpay.com:443,https,awselb/2.0,text/html,GET,54.253.233.246,,13,,
albecs.tac.lanternpay.com,403 Forbidden,,118,albecs.tac.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=albecs.tac.lanternpay.com,albecs.tac.lanternpay.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,albecs.tac.lanternpay.com,443,https://albecs.tac.lanternpay.com:443,https,awselb/2.0,text/html,GET,3.24.7.203,,7,,
api-cg.nabbroker.com.au,,,83,api-cg.nabbroker.com.au,443,tls13,TLS_AES_256_GCM_SHA384,2023-02-06T00:29:51Z,"CN=www.nabbroker.com.au, O=National Australia Bank Limited, L=Docklands, ST=Victoria, C=AU",www.nabbroker.com.au,National Australia Bank Limited,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",ctls,api-cg.nabbroker.com.au,443,https://api-cg.nabbroker.com.au:443,https,,application/json,GET,23.215.23.191,HSTS,6,,
api-nab.nabtrade.com.au,,,83,api-nab.nabtrade.com.au,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-16T05:00:29Z,"CN=www.nabtrade.com.au, serialNumber=004 044 937, businessCategory=Private Organization, O=National Australia Bank Limited, jurisdictionCountry=AU, L=Docklands, ST=Victoria, C=AU, businessCategory=Private Organization, jurisdictionCountry=AU",www.nabtrade.com.au,National Australia Bank Limited,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",ctls,api-nab.nabtrade.com.au,443,https://api-nab.nabtrade.com.au:443,https,,application/json,GET,23.201.248.22,HSTS,6,,
api.auth.integration.test.lanternpay.com,403 Forbidden,,118,api.auth.integration.test.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=api.auth.integration.test.lanternpay.com,api.auth.integration.test.lanternpay.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,api.auth.integration.test.lanternpay.com,443,https://api.auth.integration.test.lanternpay.com:443,https,awselb/2.0,text/html,GET,54.253.96.219,,7,,
api.auth.lanternpay.com,403 Forbidden,,520,api.auth.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=api.auth.lanternpay.com,api.auth.lanternpay.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,api.auth.lanternpay.com,443,https://api.auth.lanternpay.com:443,https,awselb/2.0,text/html,GET,13.210.38.184,,13,,
api.auth.plat-qa.test.lanternpay.com,403 Forbidden,,118,api.auth.plat-qa.test.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=api.auth.plat-qa.test.lanternpay.com,api.auth.plat-qa.test.lanternpay.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,api.auth.plat-qa.test.lanternpay.com,443,https://api.auth.plat-qa.test.lanternpay.com:443,https,awselb/2.0,text/html,GET,52.65.197.159,,7,,
api.auth.sandbox.lanternpay.com,403 Forbidden,,520,api.auth.sandbox.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=api.auth.sandbox.lanternpay.com,api.auth.sandbox.lanternpay.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,api.auth.sandbox.lanternpay.com,443,https://api.auth.sandbox.lanternpay.com:443,https,awselb/2.0,text/html,GET,54.253.233.246,,13,,
api.auth.tac.lanternpay.com,403 Forbidden,,520,api.auth.tac.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=api.auth.tac.lanternpay.com,api.auth.tac.lanternpay.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,api.auth.tac.lanternpay.com,443,https://api.auth.tac.lanternpay.com:443,https,awselb/2.0,text/html,GET,13.54.229.169,,13,,
api.billers.integration.test.lanternpay.com,403 Forbidden,,520,api.billers.integration.test.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=api.billers.integration.test.lanternpay.com,api.billers.integration.test.lanternpay.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,api.billers.integration.test.lanternpay.com,443,https://api.billers.integration.test.lanternpay.com:443,https,awselb/2.0,text/html,GET,54.79.95.34,,13,,
api.billers.lanternpay.com,403 Forbidden,,118,api.billers.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=api.billers.lanternpay.com,api.billers.lanternpay.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,api.billers.lanternpay.com,443,https://api.billers.lanternpay.com:443,https,awselb/2.0,text/html,GET,13.238.100.218,,7,,
api.billers.plat-qa.test.lanternpay.com,403 Forbidden,,520,api.billers.plat-qa.test.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=api.billers.plat-qa.test.lanternpay.com,api.billers.plat-qa.test.lanternpay.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,api.billers.plat-qa.test.lanternpay.com,443,https://api.billers.plat-qa.test.lanternpay.com:443,https,awselb/2.0,text/html,GET,13.54.239.186,,13,,
api.billers.sandbox.lanternpay.com,403 Forbidden,,118,api.billers.sandbox.lanternpay.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=api.billers.sandbox.lanternpay.com,api.billers.sandbox.lanternpay.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,api.billers.sandbox.lanternpay.com,443,https://api.billers.sandbox.lanternpay.com:443,https,awselb/2.0,text/html,GET,54.252.59.249,,7,,
